epoch,0_percent,25_percent,50_percent,75_percent,100_percent
1,0.5318,0.0,0.0,0.0,0.0
2,0.64,0.7062,0.7951,0.8833,0.9997
3,0.6726000000000001,0.7315999999999999,0.8156,0.8946999999999999,0.9997
4,0.69,0.7462000000000001,0.825,0.8987,1.0001
5,0.6990999999999999,0.7598,0.8301999999999999,0.9026000000000001,1.0
6,0.7037,0.7637999999999999,0.8323999999999999,0.9044,0.9995999999999999
7,0.7087,0.7709,0.8351999999999999,0.9056000000000001,1.0002
8,0.7141,0.7743000000000001,0.8402,0.9054000000000001,1.0002
9,0.7141,0.7726000000000001,0.838,0.9081999999999999,0.9995999999999999
10,0.7159,0.7744,0.8412000000000001,0.9074,1.0004
11,0.7153,0.7763,0.8402,0.9084,1.0001
12,0.7147,0.7731,0.841,0.9076000000000001,0.9995
13,0.7175,0.7753,0.8395999999999999,0.9085,0.9998999999999999
14,0.7155,0.7741,0.8398,0.9063,1.0003
15,0.718,0.7777,0.8423999999999999,0.9062,0.9992
16,0.7170000000000001,0.7765000000000001,0.8370000000000001,0.9057999999999999,1.001
17,0.7168000000000001,0.7744,0.8403,0.9034,0.9997
18,0.7142000000000001,0.7731999999999999,0.8367,0.9057999999999999,0.9998999999999999
19,0.7145,0.7714,0.836,0.9066,1.0001
20,0.7105,0.769,0.835,0.9014,1.0003
21,0.7119,0.7681,0.8358,0.9037000000000001,1.0005
22,0.7111,0.7713,0.8321999999999999,0.9041,0.9984999999999999
23,0.7123,0.7702,0.8326,0.9022,1.0008
24,0.7111,0.7712,0.8354,0.9024,0.9986
25,0.7071,0.7672,0.831,0.8976000000000001,1.0011
26,0.7051000000000001,0.7652,0.8312,0.9,0.9987
27,0.7028,0.7629,0.8287,0.9,1.0014
28,0.703,0.7631,0.8259000000000001,0.8972,0.9987999999999999
29,0.7031999999999999,0.7604000000000001,0.8286,0.897,1.0017
30,0.7004,0.7634000000000001,0.8286,0.8968,0.9989
31,0.6973,0.7574,0.8286,0.8996999999999999,0.9989
32,0.6970999999999999,0.754,0.8222,0.8965000000000001,1.0021
33,0.6936,0.7536,0.8218000000000001,0.893,0.9990000000000001
34,0.7,0.7532,0.8248000000000001,0.8959999999999999,0.9990000000000001
35,0.693,0.7563,0.8176000000000001,0.8923000000000001,1.0025
36,0.6926000000000001,0.7525,0.8206,0.8919,0.9991
37,0.6922,0.7484000000000001,0.8165,0.8915000000000001,0.9991
38,0.688,0.7515999999999999,0.8120999999999999,0.8911,0.9991
39,0.6835,0.7473000000000001,0.8151999999999999,0.8906999999999999,1.003
40,0.6867,0.7467,0.8106,0.8903,0.9992
41,0.682,0.7461,0.8139,0.8898999999999999,0.9992
42,0.6812,0.7454999999999999,0.8133,0.8853,0.9992
43,0.6804000000000001,0.7448999999999999,0.8170000000000001,0.8804000000000001,0.9992
44,0.6751999999999999,0.7443000000000001,0.8166,0.884,1.0036
45,0.6831999999999999,0.7437,0.8117,0.8834000000000001,0.9993000000000001
46,0.6779999999999999,0.7384999999999999,0.8065000000000001,0.8828,0.9993000000000001
47,0.6819,0.7424,0.8104,0.8822,0.9993000000000001
48,0.6812999999999999,0.737,0.8098000000000001,0.8815999999999999,0.9993000000000001
49,0.6709,0.7313,0.8043,0.8809999999999999,0.9993000000000001
50,0.6698999999999999,0.7303000000000001,0.8035,0.8804000000000001,0.9993000000000001
