epoch,0_percent,25_percent,50_percent,75_percent,100_percent
1,0.6199,0.0,0.0,0.0,0.0
2,0.6151,0.5654,0.63,0.5872999999999999,0.0
3,0.7093,0.7033,0.7028,0.6801999999999999,0.0
4,0.7317,0.687,0.6779000000000001,0.6179,0.0
5,0.6853,0.6573,0.6676000000000001,0.5954,0.0
6,0.7297,0.7186,0.7021,0.6414,0.0
7,0.7027,0.7055,0.71,0.6870999999999999,0.0
8,0.74,0.6812,0.6624,0.6164999999999999,0.0
9,0.7232999999999999,0.6906,0.7169,0.6283,0.0
10,0.6981,0.6920999999999999,0.7016,0.68,0.0
11,0.7398,0.7077,0.6647,0.6286999999999999,0.0
12,0.7103,0.6890999999999999,0.7101000000000001,0.6679,0.0
13,0.7322,0.6975,0.6677,0.6629999999999999,0.0
14,0.7384999999999999,0.7195,0.7126,0.5718,0.0
15,0.7,0.7181000000000001,0.6809999999999999,0.6574,0.0
16,0.7412000000000001,0.6845,0.6909000000000001,0.6545000000000001,0.0
17,0.6978,0.7252,0.6716,0.5954999999999999,0.0
18,0.6997,0.7066,0.7021,0.6405,0.0
19,0.7268000000000001,0.7066,0.6626000000000001,0.6354,0.0
20,0.7156,0.7061,0.6625,0.589,0.0
21,0.7247,0.6840999999999999,0.6684,0.6375,0.0
22,0.7173999999999999,0.7395999999999999,0.6527,0.6459,0.0
23,0.6837000000000001,0.7253000000000001,0.7129000000000001,0.5827,0.0
24,0.7342,0.6920999999999999,0.6746,0.6196,0.0
25,0.6995999999999999,0.6951,0.6657,0.62,0.0
26,0.6940999999999999,0.6915,0.6886,0.6175,0.0
27,0.7094,0.6831999999999999,0.6611,0.6245,0.0
28,0.6962999999999999,0.7003,0.6524,0.593,0.0
29,0.7317,0.6638,0.6927,0.5061,0.0
30,0.7161,0.7156999999999999,0.6666,0.6297999999999999,0.0
31,0.6527,0.6969,0.6565000000000001,0.6264,0.0
32,0.6973999999999999,0.64,0.6513,0.5737,0.0
33,0.6962999999999999,0.7106999999999999,0.6758,0.5779,0.0
34,0.7184,0.7068000000000001,0.6834,0.5382,0.0
35,0.7076,0.6394,0.6576000000000001,0.5669,0.0
36,0.6648999999999999,0.7066,0.6104999999999999,0.6297,0.0
37,0.6958,0.6737000000000001,0.6789000000000001,0.5821000000000001,0.0
38,0.6794,0.6778,0.6531,0.5523,0.0
39,0.6864,0.6922,0.5924,0.6013000000000001,0.0
40,0.7051999999999999,0.6768000000000001,0.6808,0.5913,0.0
41,0.6851999999999999,0.7077,0.642,0.5293,0.0
42,0.7079000000000001,0.6840999999999999,0.6045,0.5595,0.0
43,0.6959000000000001,0.6394,0.6616,0.5477000000000001,0.0
44,0.6607,0.7055,0.6546,0.5136,0.0
45,0.7086,0.6855,0.6119,0.574,0.0
46,0.6712,0.6339,0.6429,0.5241,0.0
47,0.7005,0.6668000000000001,0.5998,0.4907,0.0
48,0.6931999999999999,0.6575,0.619,0.5597,0.0
49,0.6481,0.6843,0.6315,0.542,0.0
50,0.6936,0.6559,0.5740999999999999,0.5898,0.0
