epoch,0_percent,25_percent,50_percent,75_percent,100_percent
1,0.4482,0.2345,0.0264,0.0,0.0009
2,0.5008,0.395,0.056900000000000006,0.0,0.0021
3,0.6556000000000001,0.41200000000000003,0.1376,0.0006,0.0001
4,0.6158,0.48090000000000005,0.1331,0.0,0.0005
5,0.6207,0.5092,0.2144,0.0001,0.0028000000000000004
6,0.6798000000000001,0.5755,0.20620000000000002,0.0,0.0006
7,0.6652,0.5215,0.24670000000000003,0.0,0.0003
8,0.7314,0.6586,0.09789999999999999,0.0001,0.001
9,0.6867,0.643,0.33299999999999996,0.0,0.0013
10,0.7076,0.6056,0.4656,0.0,0.0036
11,0.7409,0.631,0.1448,0.0,0.0014000000000000002
12,0.7079000000000001,0.5754,0.2439,0.0001,0.0028000000000000004
13,0.7506999999999999,0.6959000000000001,0.3369,0.0,0.0021
14,0.752,0.7040000000000001,0.2747,0.0,0.0003
15,0.716,0.6073,0.255,0.0001,0.0036
16,0.7734000000000001,0.6704000000000001,0.2688,0.0,0.0006
17,0.7615999999999999,0.6633,0.3332,0.0001,0.0005
18,0.7493000000000001,0.6459999999999999,0.1252,0.0001,0.0021
19,0.7781,0.6872,0.39520000000000005,0.0,0.0013
20,0.7481,0.6467,0.3155,0.0,0.0016
21,0.7781,0.706,0.3832,0.0,0.0006
22,0.7870999999999999,0.7145,0.35359999999999997,0.0,0.0017000000000000001
23,0.7745000000000001,0.6973999999999999,0.255,0.0001,0.0014000000000000002
24,0.8022,0.7197,0.32409999999999994,0.0,0.0007000000000000001
25,0.7718,0.728,0.2766,0.0002,0.0013
26,0.789,0.7293999999999999,0.2917,0.0,0.0006
27,0.8,0.7164,0.4216,0.0,0.0006
28,0.7783,0.695,0.3204,0.0001,0.0018
29,0.7948000000000001,0.7473000000000001,0.30760000000000004,0.0,0.0005
30,0.802,0.7292000000000001,0.1709,0.0001,0.0013
31,0.768,0.7178,0.392,0.0,0.003
32,0.8051999999999999,0.7353000000000001,0.35609999999999997,0.0,0.0002
33,0.7942,0.7176,0.40869999999999995,0.0,0.0015
34,0.8123,0.7211,0.4678,0.0,0.0006
35,0.8127,0.7611,0.44920000000000004,0.0002,0.0008
36,0.7861,0.7249,0.3436,0.0,0.0032
37,0.8123999999999999,0.7575,0.38799999999999996,0.0001,0.0017000000000000001
38,0.8033,0.7476999999999999,0.4437,0.0,0.001
39,0.8093,0.784,0.44630000000000003,0.0,0.001
40,0.8240000000000001,0.7655,0.46950000000000003,0.0,0.0019
41,0.8162,0.7221,0.4129,0.0,0.0021
42,0.8318000000000001,0.7826000000000001,0.4103,0.0001,0.0021
43,0.8238,0.7685,0.48719999999999997,0.0,0.001
44,0.8062999999999999,0.7282,0.3942,0.0,0.004
45,0.8278,0.7602,0.4294,0.0,0.0011
46,0.8192,0.753,0.429,0.0,0.0012
47,0.8464,0.7894,0.4366,0.0,0.0016
48,0.8245,0.7855,0.3653,0.0,0.0023
49,0.8147,0.7626000000000001,0.40950000000000003,0.0,0.0027
50,0.8515999999999999,0.8068000000000001,0.359,0.0,0.0006
