epoch,0_percent,25_percent,50_percent,75_percent,100_percent
1,0.41104366019385435,0.38855989328565727,0.38670074599287274,0.3893213142608411,0.3852169257182726
2,0.4622630284413337,0.4578072062944747,0.4542326577879231,0.4546288491483437,0.452773082566518
3,0.49578218129594287,0.49368357597565227,0.4910780426041498,0.490380258640737,0.48895250993296185
4,0.5151088127154175,0.514458412278483,0.5121033372655014,0.5110946660081508,0.5094510331790555
5,0.5295367739401827,0.5284667878473486,0.5267934626125239,0.5252836137887117,0.524069597734431
6,0.539854946300957,0.5389889793269416,0.5369958498799184,0.5358624951769163,0.53405787250876
7,0.5486178979429533,0.5471985843281325,0.5454180952017195,0.5441111007353278,0.5420641973619453
8,0.5549972791551875,0.554671894233361,0.5522659965899932,0.551012853710212,0.5492723652458085
9,0.5606573229152989,0.5600952304007388,0.5577828400752305,0.5566599501318714,0.5546002950864969
10,0.5659199083204013,0.564672833393425,0.562779641624329,0.5619916779448834,0.5594861147217343
11,0.5699308552996617,0.5692183735276938,0.567107715942894,0.5660490522150164,0.5635311209419623
12,0.5736085751561376,0.5733198206335474,0.5706905847797634,0.5694143788797359,0.5671713396222722
13,0.5771647825743117,0.5763603623171678,0.5744143325630247,0.573496912027296,0.5704861716264307
14,0.5803146622027168,0.5795646151510495,0.5772963096349324,0.5765438794727576,0.5736298319433336
15,0.5836062283282931,0.5822997193383272,0.5802180068047388,0.5792717949514514,0.5763433329498436
16,0.5856540695441318,0.5854082469445919,0.5828010461759967,0.5819611345497869,0.5790565048652732
17,0.5880572398216776,0.5875074564151308,0.5854224305134704,0.5842029170388178,0.5814780641830934
18,0.5908690532184091,0.5895859875435413,0.5873208104719201,0.586357312533055,0.583605741564618
19,0.5930793459737359,0.5917798516172882,0.5895011708507429,0.5883428085704051,0.5852613912379585
20,0.5944771529373774,0.5935821931334291,0.5912461305263467,0.5904186884918189,0.5871966431778067
21,0.5966452540995885,0.5956412226525364,0.5928564149458088,0.5921166132763849,0.5888887742760337
22,0.5981062157565088,0.5970032397253002,0.5947376533998524,0.5933333983239325,0.5903973795166899
23,0.5998340001826085,0.5985673970984874,0.5963880129435325,0.5949769042014629,0.592005758236828
24,0.6015642503967402,0.5998633134787427,0.5975453811721697,0.5966908347042904,0.5933966108968481
25,0.6031060625787478,0.6014051893720938,0.5991631205846424,0.5977958125568352,0.5944923626247824
26,0.6045742688508341,0.6024712227996201,0.6002326636116652,0.5992316544994,0.5958809298236691
27,0.6059833418594115,0.6039243423584084,0.601430284626707,0.6000352497326433,0.5970744732122876
28,0.6068416397931413,0.6051862281162409,0.602424949788368,0.6014291441495201,0.5983477825319227
29,0.6078449313188174,0.6059051360703387,0.6036369801387275,0.602431863497321,0.5990449004005788
30,0.6090855056296673,0.6066993475872767,0.6048614090460221,0.6034498843862485,0.6002981647909077
31,0.610256395452028,0.6081192034078651,0.6057512629806805,0.6045117210261081,0.6011029386471797
32,0.6113700043279984,0.6087470015060453,0.6069823388583648,0.6055682831246824,0.6020220169538042
33,0.6120810168675559,0.609752190119835,0.6076085971067922,0.6062867937479515,0.6025677608910293
34,0.6131859750556495,0.6104603018824998,0.6079139247752664,0.6070421563849197,0.6039657562709145
35,0.6139530681704607,0.611268410906814,0.6090017103534603,0.6079682363006559,0.6039439856360724
36,0.6149098378586374,0.6120234634696397,0.6094284947294792,0.6085124635027058,0.6051375764460075
37,0.6154535700529548,0.6124631171506278,0.6101542486229671,0.6090166367583333,0.605575309474059
38,0.6161003679350014,0.6133252543694513,0.6106371243031073,0.6099510821221115,0.6062637686362824
39,0.6166924909495238,0.613828377168222,0.6111429660816652,0.6101887963353306,0.6067883666534704
40,0.6174541395122715,0.614620030662186,0.6120158970325914,0.6106903541101764,0.6073678498857262
41,0.6181554146162895,0.61504751543876,0.612919925790638,0.6117705502380039,0.6081199896771936
42,0.6188967249744376,0.6158124526622369,0.6132774524220849,0.6121756972541135,0.6086487734849849
43,0.6194184295162269,0.6160604379306186,0.6137148533969311,0.6124744659648015,0.6092731199336612
44,0.6197560639335427,0.6167408749058392,0.6137851715866327,0.612758389893778,0.6093061945563331
45,0.6200802131154238,0.6169259140948098,0.6145208964122231,0.6133576928575858,0.6097128580086234
46,0.620780974700859,0.6172083993887736,0.6147188937814101,0.6138013350213049,0.6100051582787962
47,0.6215810038417743,0.6175824593719198,0.6153152351374408,0.6140571790154045,0.6106788643240839
48,0.621533873426027,0.6181602273159212,0.6154960943220642,0.6144053691002428,0.610809655367051
49,0.622382641647353,0.6181151414580567,0.6158731030429064,0.6147209633313531,0.611266346661931
50,0.6224765367798584,0.6187488243952893,0.616292445252317,0.6151755146840578,0.6116922009299853
