epoch,0_percent,25_percent,50_percent,75_percent,100_percent
1,0.13944038207566684,0.1391473470525333,0.1387161023464317,0.13851152578413872,0.138045004571002
2,0.12437349800657523,0.11848741941030357,0.11612114303973897,0.11577343469383733,0.11565509333819073
3,0.14386397018054986,0.13163337817832735,0.12393899111172525,0.12258419319119634,0.12257386531050891
4,0.15893834722116876,0.14368353954203586,0.1298257144071442,0.12673045739128408,0.12644948074624054
5,0.17303399856900595,0.1546427917849934,0.13459829879457594,0.12922740767868068,0.12913477602334542
6,0.18584713984767873,0.16545530639458675,0.14032504643197855,0.1317113264929677,0.13132289768960856
7,0.196361182999545,0.17540660767846797,0.14616100611520347,0.13388429388196435,0.13323597061611192
8,0.2066451024541919,0.18458367579955415,0.15177603083460808,0.13577523555242235,0.13478312021982364
9,0.2162265064928992,0.19326941551434382,0.15745481826661087,0.13802501887967678,0.13623106545029698
10,0.22615475000383914,0.20173982731526005,0.16314012489742513,0.1402634073492182,0.13767224006497403
11,0.236602277784158,0.21052580716564165,0.16922952465148108,0.14311607940219803,0.13867705301976385
12,0.24741966819352693,0.219086486951084,0.17652887109867532,0.1464477286781964,0.14019435890634016
13,0.25708082113275493,0.22850097825955862,0.1838960339882114,0.15035919537382905,0.14197233661861056
14,0.268375298084445,0.237965855475852,0.19199079524020576,0.15523301390514038,0.1437046115647959
15,0.27840353216868513,0.24798205916817104,0.20010774618815105,0.16027478069366008,0.1458900784802166
16,0.2897227138396243,0.25843713613887087,0.20958577278747845,0.16594556592642548,0.14867218549486375
17,0.29994223140198895,0.2678023476963645,0.21833765729436996,0.1720401644328692,0.15135644860739841
18,0.3109324210423404,0.27855496558329046,0.2284839974247579,0.17902247142374253,0.15452372950409987
19,0.3217339503632591,0.2892693996232713,0.2387123356571664,0.1862004037194932,0.15809553136855992
20,0.33008303544821843,0.2983214038069812,0.24853825158575857,0.19372167995043968,0.1619974850261056
21,0.3399916226314459,0.3073034616402294,0.25914854390689596,0.20215448339282052,0.16556785517593128
22,0.34672182923388783,0.31561347149547503,0.26768080998596244,0.21069812480115857,0.16988350539203856
23,0.35379420910172277,0.322686930428385,0.2771393743114336,0.21990952076348272,0.17387061360773007
24,0.35948543179212283,0.3302750080129453,0.28573696124503917,0.2288702579234336,0.178277860937586
25,0.36513194634027396,0.3362846385555976,0.2943403938351603,0.2380164746074063,0.18299983728647015
26,0.3692549692911364,0.3420347860549607,0.3009309751074863,0.2467792099359635,0.18767133511861098
27,0.37005538792956577,0.3470420685017556,0.307359476127953,0.25500490819394606,0.1924746720343676
28,0.3766069853275251,0.351235106396107,0.3134579922856423,0.2623359267357231,0.19854667440960558
29,0.37701608875582715,0.3544977873120785,0.31793566182485145,0.26981527530288846,0.20377166993473106
30,0.38188683703402077,0.35964957707067463,0.32416741105891905,0.27680892021123077,0.20967646974689078
31,0.38481616498159404,0.36131828638868413,0.32767639533591286,0.283822457234345,0.21620264270974313
32,0.3854377811951318,0.3645591276946101,0.3322201701488033,0.29064736478893954,0.221075305545521
33,0.3894323950908902,0.36826629136192385,0.3355942943929284,0.29507732742233383,0.2270367603437058
34,0.39011774186188797,0.3700258501216492,0.3383964173273963,0.29910701205545154,0.23295122129916698
35,0.39134391196861024,0.37178690149041893,0.3425775732237184,0.30502212077617114,0.2384237237294126
36,0.3927369191720131,0.374222426512765,0.3444661794505513,0.3085741225293606,0.2429966407282309
37,0.39522467395223204,0.37592870633270326,0.34749019480129517,0.31102551111626414,0.24783006964562135
38,0.39660155222868915,0.37767143964159894,0.35046110232697614,0.31595747123480405,0.253076813532409
39,0.3972561575517081,0.38097839241529097,0.3527675961464553,0.31870798849128573,0.2571182690045215
40,0.39834676953016573,0.3819269411034083,0.35399082722459535,0.3202010264020854,0.2615688760762836
41,0.3998584747973759,0.38393229931530765,0.35583817898212783,0.32312355644081875,0.2651708603083493
42,0.40475584466176096,0.38481080005375157,0.3576766716026359,0.3279968207018832,0.2694099688520623
43,0.40261905657616975,0.3840062770553873,0.3603586998007808,0.3290636279770562,0.27332526069526847
44,0.40280187718895305,0.38740674775704376,0.3599274913291604,0.3309108872006041,0.274872986666818
45,0.40458455354363715,0.38858173466339013,0.36163685072409096,0.3323472445989124,0.2780466435644961
46,0.40619447268937653,0.38943202495993184,0.3646775390164872,0.3343061466493639,0.2800408818211443
47,0.4061301673199267,0.38956011169751364,0.36443047989515803,0.33600719890615,0.2824140059418338
48,0.4058114927676993,0.39024759279395754,0.36502689877850725,0.33748957070699936,0.2851870785482061
49,0.4076252639818076,0.3905678955635792,0.3659234637744259,0.33894281584550207,0.28656867692295246
50,0.4054459138905829,0.392016713114882,0.36620790435405487,0.33945461656346776,0.2876653682936077
