epoch,0_percent,25_percent,50_percent,75_percent,100_percent
1,0.2167127572272333,0.19154247854054582,0.17033778918231063,0.15923714490284932,0.15888801382800471
2,0.23283450253721766,0.19519626817699806,0.1648770651972221,0.15034064336868,0.14925766468775822
3,0.25508000565242617,0.2006539066050653,0.16965924668198035,0.15059922415603502,0.14955842272157438
4,0.2775188763974436,0.20326851772957086,0.1701631579951869,0.152170456122173,0.15267297473738406
5,0.30023908614881867,0.21496230369777017,0.1735771216549286,0.1536186834842715,0.15348062030515344
6,0.3401582188572135,0.24342195120020924,0.1738521284762273,0.1534397729811902,0.15627089098732014
7,0.3620595047983938,0.261087211648657,0.1741251194568539,0.15503050143750566,0.1564695257202385
8,0.37860289473192815,0.2720865813114042,0.17505165949377677,0.1548824712701311,0.15701254902648257
9,0.3927293351920529,0.2811586973177031,0.17639689191274738,0.15641458448483453,0.15994313107769562
10,0.4057606837289586,0.28776721317311343,0.1794130505544783,0.16071734253210174,0.1618937994200489
11,0.4180503833294303,0.2924184875932757,0.180312324994131,0.161985914988368,0.16323623206919627
12,0.42883432939572025,0.2979550528775533,0.1901529518961627,0.16284226105252925,0.16402837566321793
13,0.4422451480565639,0.3038286447317762,0.19897748695809742,0.1650360774484649,0.1645666975938293
14,0.45185480108026005,0.3033045537223069,0.20379353664546246,0.16548238733120535,0.16456966570174397
15,0.46589184381622906,0.30870039692088325,0.2072202368972093,0.16714095088897538,0.16580075396031324
16,0.47513183305164797,0.31229005069182125,0.21019049699591266,0.16806277791171625,0.1650760075491717
17,0.48799408820202994,0.3168540532306815,0.21159997770663092,0.16857999286640402,0.1670290343682844
18,0.4976179720961906,0.32016596360074456,0.21591153187786846,0.16961513902911013,0.16613293348770655
19,0.5100788098394216,0.3236511193732314,0.21902297837517176,0.1707933016953245,0.1669790029692394
20,0.5198410109644112,0.3280107390963568,0.22125510895197958,0.17053937510907363,0.16746606945748613
21,0.5290136200021207,0.3327556712031941,0.22384354313166557,0.172110492913427,0.16732055701460197
22,0.5396001445304782,0.3343587056485276,0.22451932553587864,0.1728088597917742,0.16833593226960075
23,0.5481676646854619,0.34057776755768365,0.2268411796642914,0.174079095198143,0.1684635160320758
24,0.5573822865529536,0.3426705065591595,0.22753034800030275,0.1750079024396484,0.16877432905485285
25,0.564873310759374,0.346452299119333,0.2290106957282875,0.1747360412860741,0.16857179715633483
26,0.5705371220260227,0.3483708786977078,0.2306306187163213,0.17392561972945478,0.1688942478823358
27,0.5790486910981467,0.3518770209639891,0.23183093394552529,0.1755098094339111,0.16931500127606805
28,0.5857284808697313,0.35399630160014456,0.23354221891621987,0.1752015316089773,0.17005924365222216
29,0.5960735128710987,0.35853075648180777,0.23480219715783024,0.1773085517957555,0.17128955517056724
30,0.6017937587557124,0.3600126603078453,0.23420993994711656,0.17752047976328225,0.17193658865638548
31,0.6090352911739699,0.36195922661620394,0.2354385282141292,0.17555936989027068,0.17181969924828425
32,0.6168553531871096,0.36514207397499293,0.2366169969456835,0.17579070914113817,0.17249439236178934
33,0.6245923470478182,0.36633008268581446,0.23603419958061886,0.17520243592888365,0.17300708719020677
34,0.6355133967730328,0.3706590505766023,0.23792980409711825,0.1763188138849868,0.1722501999484762
35,0.643895561214378,0.36909979392147574,0.23816198681702433,0.17514032272033114,0.1730837193877485
36,0.6562221995386871,0.3736574059446828,0.23998577348948774,0.17628783657874664,0.17488823184882948
37,0.6633039246538075,0.3748281652977479,0.24154758149055414,0.1750098999885878,0.17437728899298952
38,0.6710550169567725,0.37898069862510114,0.24386530818563928,0.17688791046409655,0.17561983302724016
39,0.6777031060500798,0.38005498347133215,0.24374420264622415,0.17643739343587678,0.17507013649347533
40,0.6843033449926902,0.38220481548225377,0.24393595985857833,0.17655110662056758,0.1758851910222738
41,0.6889759152752352,0.3835759716154228,0.2442565616215814,0.1766710509452401,0.17568602114179985
42,0.696739426094769,0.38516612875396156,0.2481226020895875,0.17726963732582368,0.17595562632814007
43,0.7010182728437007,0.38769999590628323,0.2483659129963142,0.17710607854642965,0.176377251553927
44,0.708697579385403,0.3906670600403786,0.25038327026197604,0.1777967939277803,0.17786598194871514
45,0.7121235541767148,0.39142207234882326,0.2509218459149414,0.17744097646129,0.17809573990756555
46,0.7160606465087865,0.3921057480164917,0.2510425945366891,0.1785168633228126,0.17783010080747996
47,0.7219794612334118,0.39677368843137767,0.2519510470638458,0.17936633545190683,0.1775057078272402
48,0.7253193548535578,0.39730904143287915,0.25262428914741863,0.17951175719778753,0.1777160567273248
49,0.7257445212956233,0.39807646551659126,0.25505948750210433,0.17922601982448552,0.1783202108399806
50,0.7333715915417173,0.40293007185621743,0.2573190376348482,0.1796218351361497,0.1783202108399806
