epoch,0_percent,25_percent,50_percent,75_percent,100_percent
1,0.424012819866929,0.39899424549584245,0.39442151082311594,0.3995107950162072,0.39618224260085577
2,0.5610452534722807,0.5585820070095915,0.5557218837998265,0.5555632020193307,0.5514264684306982
3,0.6003613771815687,0.5986211693503409,0.5962168921666717,0.5956933360911644,0.5906831441503785
4,0.620996201578546,0.6195953986513288,0.6173499711861051,0.616164547187568,0.6108824002957194
5,0.634902728660239,0.6333737241141376,0.6307952488894439,0.6300757942943691,0.624225877259283
6,0.6447223735492569,0.643493838466125,0.6407480156637897,0.6401002118031869,0.6335556472552896
7,0.6524167748939411,0.6507125571390158,0.6482446043250971,0.647912003144864,0.6409737368088104
8,0.6580641979483711,0.6576833408866336,0.6548711067282815,0.6541428109162059,0.6475166731030926
9,0.6627129072226294,0.6627372370872135,0.6599545600504797,0.6589925092682086,0.6522019175588375
10,0.6670748606044018,0.667192564366742,0.6643579805767313,0.6640540838221496,0.6570993169639691
11,0.6712862313812327,0.6713870241528697,0.6688566637304455,0.667376072428895,0.6607076444261248
12,0.6738352614424964,0.674963843592023,0.6716355600875901,0.6707814549908764,0.6637903511675458
13,0.6774052098686206,0.6778847032293163,0.6754412568189698,0.6739863158216264,0.6665566907363542
14,0.680371954974239,0.6810446531544105,0.677961420472054,0.6769641010597338,0.6695655025836517
15,0.6830870546007742,0.6834662882226944,0.6807937516656075,0.6792952206109923,0.6715125389212341
16,0.684897411115627,0.6860972946564599,0.6834889236986722,0.681539227993257,0.6743554516598966
17,0.687421764704177,0.6881470012712596,0.6855056686157106,0.6840042666841518,0.676369814509867
18,0.6896938358928928,0.6905366750055043,0.6873804048524259,0.6862878716281753,0.6785500416617833
19,0.6915398927501197,0.6922718142591625,0.6896054328133937,0.6879432624113475,0.6800839498271252
20,0.6929065861291571,0.6940817626015384,0.6910912135671022,0.6898489067581427,0.6816691852356537
21,0.694844007630633,0.6959522621776651,0.6926869670022929,0.690911872499538,0.683416131785175
22,0.6961428699963318,0.6976480294679961,0.6941302912950275,0.6924720507618595,0.6850222917722671
23,0.6976038164830017,0.6990175052447354,0.6958609677459795,0.6942225635848677,0.6862066959481079
24,0.6989498629473364,0.6999872150159929,0.6971485102827718,0.6955410645304131,0.6877619287196386
25,0.7003849808833011,0.7014997976560807,0.6988798982059319,0.6967145093755689,0.688915762631886
26,0.7015531137551817,0.7027035226216303,0.6996920913049123,0.6981853316124225,0.6902115673215864
27,0.7024716075050943,0.7038236107988699,0.7009455311519863,0.6989656371538363,0.6913119353648095
28,0.7034580428706921,0.705177843227748,0.7018656083273207,0.7001192019863121,0.6922868757242157
29,0.7045220185038812,0.7061088467630179,0.7029287705143059,0.7012027709768068,0.693432708132445
30,0.7059564654865346,0.7068137302187971,0.7041537550313196,0.7020541997391954,0.6941749105741132
31,0.7064772528206937,0.7080159042693609,0.7049506009376464,0.7032583651217778,0.6949637055811817
32,0.7073869659125562,0.7086647782278082,0.7060876000088289,0.7039936255664463,0.6958141361529487
33,0.7081125216030186,0.7094011075599462,0.7066515433802055,0.7045250432580799,0.6967960578265713
34,0.7093154589903772,0.7101142349332277,0.7073677392168914,0.7055871744323826,0.6973808440434017
35,0.7097146889726591,0.7110469544992005,0.7079896677032212,0.7064183868500976,0.6978746103105107
36,0.7103453388429705,0.7118562163906687,0.7091294981249501,0.7069195765647387,0.698704741817538
37,0.7112203249171185,0.7121582320709142,0.7094306018854241,0.7076857314287421,0.6995535676874204
38,0.7116473869387154,0.7128315346386106,0.7100843174035562,0.7079603276574625,0.7000139338817076
39,0.712320450216856,0.713575611962466,0.7107850990778691,0.708608738221245,0.7005180939761132
40,0.7129987431913327,0.7141484542646124,0.7113863814770888,0.7091155945397642,0.7010642675185739
41,0.7132223396128927,0.7146343515947152,0.7121816622759679,0.7095834727648583,0.7017266465718615
42,0.7142090172307138,0.715046354642382,0.7123212717745977,0.710186047657057,0.7020963912493429
43,0.7147626342681556,0.7159498291052447,0.712867406658888,0.7109467750035293,0.7027693573012967
44,0.7147260078365071,0.7162440542256361,0.7132006825019862,0.7109415683833205,0.7032131258873495
45,0.7155297532656023,0.7166629271655335,0.7137157717731413,0.7116892925839349,0.7034070500257702
46,0.7159426041694922,0.7170062837991678,0.7142218690600954,0.7118183832774305,0.7036060435143873
47,0.7161592830929867,0.7174922798152259,0.7144318356315393,0.712411614366415,0.7043453831385798
48,0.7167814493045176,0.7178493152273493,0.7148096187167524,0.7125938399582715,0.7045533373384743
49,0.7167856507072856,0.7178510310570526,0.7152092552422271,0.7128088047047582,0.7046465479889006
50,0.7170034952564377,0.7183439793953919,0.7157087732610325,0.7133770404446347,0.7050742812153007
